PCCO;STRAATNAAM;HSNR.;TOEVOEG;POSTCD;PLAATS;STATUS
J46960112 ;L. DE COLIGNYSTRAAT;112;;2805EE;GOUDA;C
;;;;;;C
J47060080 ;JUL.V.STOLBERGSTRAAT;80;;2805CP;GOUDA;C
;;;;;;C
J47110024 ;GRAAF HENDRIKSTRAAT;24;;2805CK;GOUDA;C
;;;;;;C
J47110028 ;GRAAF HENDRIKSTRAAT;28;;2805CK;GOUDA;C
;;;;;;C
J47310001 ;V. L. STIRUMSTRAAT;1;;2805BD;GOUDA;C
;;;;;;C
J47310009 ;V. L. STIRUMSTRAAT;9;;2805BD;GOUDA;C
;;;;;;C
J47310012 ;V. L. STIRUMSTRAAT;12;;2805BD;GOUDA;C
;;;;;;C
J47310013 ;V. L. STIRUMSTRAAT;13;;2805BD;GOUDA;C
;;;;;;C
J47360001 ;VAN HOGENDORPPLEIN;1;;2805BM;GOUDA;C
;;;;;;C
J47360005 ;VAN HOGENDORPPLEIN;5;;2805BM;GOUDA;C
;;;;;;C
J47360017 ;VAN HOGENDORPPLEIN;17;;2805BM;GOUDA;C
;;;;;;C
J47360019 ;VAN HOGENDORPPLEIN;19;;2805BM;GOUDA;C
;;;;;;C
J47360021A;VAN HOGENDORPPLEIN;21;A;2805BM;GOUDA;C
;;;;;;C
J47360027 ;VAN HOGENDORPPLEIN;27;;2805BM;GOUDA;C
;;;;;;C
J47360029 ;VAN HOGENDORPPLEIN;29;;2805BM;GOUDA;C
;;;;;;C
J47360037 ;VAN HOGENDORPPLEIN;37;;2805BM;GOUDA;C
;;;;;;C
J47360039 ;VAN HOGENDORPPLEIN;39;;2805BM;GOUDA;C
;;;;;;C
J47460002A;W. DE ZWIJGERSINGEL;2;A;2805BR;GOUDA;C
;;;;;;C
J47460002B;W. DE ZWIJGERSINGEL;2;B;2805BR;GOUDA;C
;;;;;;C
J47460002C;W. DE ZWIJGERSINGEL;2;C;2805BR;GOUDA;C
;;;;;;C
J47460002D;W. DE ZWIJGERSINGEL;2;D;2805BR;GOUDA;C
;;;;;;C
J47460002E;W. DE ZWIJGERSINGEL;2;E;2805BR;GOUDA;C
;;;;;;C
J47460002F;W. DE ZWIJGERSINGEL;2;F;2805BR;GOUDA;C
;;;;;;C
J47460005 ;W. DE ZWIJGERSINGEL;5;;2805BP;GOUDA;C
;;;;;;C
J47460017 ;W. DE ZWIJGERSINGEL;17;;2805BP;GOUDA;C
;;;;;;C
J47460114 ;W. DE ZWIJGERSINGEL;114;;2805BS;GOUDA;C
;;;;;;C
J47460114A;W. DE ZWIJGERSINGEL;114;A;2805BS;GOUDA;C
;;;;;;C
J47460116 ;W. DE ZWIJGERSINGEL;116;;2805BS;GOUDA;C
;;;;;;C
J47460178 ;W. DE ZWIJGERSINGEL;178;;2805BV;GOUDA;C
;;;;;;C
J47460190 ;W. DE ZWIJGERSINGEL;190;;2805BV;GOUDA;C
;;;;;;C
J47560001 ;R.D.BEERENBROUCKLAAN;1;;2805ER;GOUDA;C
;;;;;;C
J47560002 ;R.D.BEERENBROUCKLAAN;2;;2805ER;GOUDA;C
;;;;;;C
J47660006 ;REGOUTSTRAAT;6;;2805CH;GOUDA;C
;;;;;;C
J47660010 ;REGOUTSTRAAT;10;;2805CH;GOUDA;C
;;;;;;C
J47660013 ;REGOUTSTRAAT;13;;2805CH;GOUDA;C
;;;;;;C
J47710001 ;KOLKMANSTRAAT;1;;2805CG;GOUDA;C
;;;;;;C
J47710014 ;KOLKMANSTRAAT;14;;2805CG;GOUDA;C
;;;;;;C
J47710024 ;KOLKMANSTRAAT;24;;2805CG;GOUDA;C
;;;;;;C
J47710032 ;KOLKMANSTRAAT;32;;2805CG;GOUDA;C
;;;;;;C
J47810105 ;THORBECKELAAN;105;;2805CC;GOUDA;C
;;;;;;C
J47810159 ;THORBECKELAAN;159;;2805CE;GOUDA;C
;;;;;;C
J47910008 ;VLIEGENSTRAAT;8;;2805GH;GOUDA;C
;;;;;;C
J48010026 ;WIBAUTSTRAAT;26;;2805GA;GOUDA;C
;;;;;;C
J48010028 ;WIBAUTSTRAAT;28;;2805GA;GOUDA;C
;;;;;;C
J48010030 ;WIBAUTSTRAAT;30;;2805GA;GOUDA;C
;;;;;;C
J48010074 ;WIBAUTSTRAAT;74;;2805GB;GOUDA;C
;;;;;;C
J48010116 ;WIBAUTSTRAAT;116;;2805GC;GOUDA;C
;;;;;;C
J48010134 ;WIBAUTSTRAAT;134;;2805GC;GOUDA;C
;;;;;;C
J48010148 ;WIBAUTSTRAAT;148;;2805GC;GOUDA;C
;;;;;;C
J48010150 ;WIBAUTSTRAAT;150;;2805GC;GOUDA;C
;;;;;;C
J48060043 ;G V PRINSTERERSINGEL;43;;2805TD;GOUDA;C
;;;;;;C
J48510003 ;DE KEMPENAERSTRAAT;3;;2805SC;GOUDA;C
;;;;;;C
J48710027 ;SLOT.DE BRUINESTRAAT;27;;2805SE;GOUDA;C
;;;;;;C
J48710041B;SLOT.DE BRUINESTRAAT;41;B;2805SE;GOUDA;C
;;;;;;C
J48860009 ;MARGA KLOMPEPASSAGE;9;;2805BX;GOUDA;C
;;;;;;C
J48860019 ;MARGA KLOMPEPASSAGE;19;;2805BX;GOUDA;C
;;;;;;C
J48860031 ;MARGA KLOMPEPASSAGE;31;;2805BX;GOUDA;C
;;;;;;C
J48860035 ;MARGA KLOMPEPASSAGE;35;;2805BX;GOUDA;C
;;;;;;C
J49160011 ;GLOUCESTERSTRAAT;11;;2804XX;GOUDA;C
;;;;;;C
J49360002 ;BODEGRAAFSESTRAATWEG;2;;2805GP;GOUDA;C
;;;;;;C
J49360021 ;BODEGRAAFSESTRAATWEG;21;;2805GK;GOUDA;C
;;;;;;C
J49410016 ;JAN VAN RENESSEPLEIN;16;;2805GT;GOUDA;C
;;;;;;C
J49510040 ;SOPHIASTRAAT;40;;2805HD;GOUDA;C
;;;;;;C
J49510072 ;SOPHIASTRAAT;72;;2805HE;GOUDA;C
;;;;;;C
J49510084 ;SOPHIASTRAAT;84;;2805HG;GOUDA;C
;;;;;;C
J49560027 ;BURGVLIETKADE;27;;2805JA;GOUDA;C
;;;;;;C
J49560040 ;BURGVLIETKADE;40;;2805JB;GOUDA;C
;;;;;;C
J49560042 ;BURGVLIETKADE;42;;2805JB;GOUDA;C
;;;;;;C
J49560056 ;BURGVLIETKADE;56;;2805JB;GOUDA;C
;;;;;;C
J49560057 ;BURGVLIETKADE;57;;2805JB;GOUDA;C
;;;;;;C
J49560083 ;BURGVLIETKADE;83;;2805JC;GOUDA;C
;;;;;;C
J49560084 ;BURGVLIETKADE;84;;2805JC;GOUDA;C
;;;;;;C
J49560086 ;BURGVLIETKADE;86;;2805JD;GOUDA;C
;;;;;;C
J49560095 ;BURGVLIETKADE;95;;2805JD;GOUDA;C
;;;;;;C
J49560096 ;BURGVLIETKADE;96;;2805JD;GOUDA;C
;;;;;;C
J49560102 ;BURGVLIETKADE;102;;2805JD;GOUDA;C
;;;;;;C
J49610009 ;GRAVIN JACOBASTRAAT;9;;2805PL;GOUDA;C
;;;;;;C
J49610012A;GRAVIN JACOBASTRAAT;12;A;2805PN;GOUDA;C
;;;;;;C
J49610014 ;GRAVIN JACOBASTRAAT;14;;2805PN;GOUDA;C
;;;;;;C
J49610018 ;GRAVIN JACOBASTRAAT;18;;2805PN;GOUDA;C
;;;;;;C
J49610022 ;GRAVIN JACOBASTRAAT;22;;2805PN;GOUDA;C
;;;;;;C
J49610024 ;GRAVIN JACOBASTRAAT;24;;2805PN;GOUDA;C
;;;;;;C
J49610036 ;GRAVIN JACOBASTRAAT;36;;2805PP;GOUDA;C
;;;;;;C
J49660003C;WARMOEZIERSKADE;3;C;2805PR;GOUDA;C
;;;;;;C
J49660006 ;WARMOEZIERSKADE;6;;2805PT;GOUDA;C
;;;;;;C
J49660011 ;WARMOEZIERSKADE;11;;2805PR;GOUDA;C
;;;;;;C
J49660016 ;WARMOEZIERSKADE;16;;2805PT;GOUDA;C
;;;;;;C
J49660017 ;WARMOEZIERSKADE;17;;2805PR;GOUDA;C
;;;;;;C
J49660044 ;WARMOEZIERSKADE;44;;2805PV;GOUDA;C
;;;;;;C
J49660045 ;WARMOEZIERSKADE;45;;2805PS;GOUDA;C
;;;;;;C
J49710002 ;HOVENIERSKADE;2;;2805PK;GOUDA;C
;;;;;;C
J49710005 ;HOVENIERSKADE;5;;2805PK;GOUDA;C
;;;;;;C
J49760019 ;GRAVIN BEATRIXSTRAAT;19;;2805PH;GOUDA;C
;;;;;;C
J49760027 ;GRAVIN BEATRIXSTRAAT;27;;2805PH;GOUDA;C
;;;;;;C
J49760032 ;GRAVIN BEATRIXSTRAAT;32;;2805PJ;GOUDA;C
;;;;;;C
J49760036 ;GRAVIN BEATRIXSTRAAT;36;;2805PJ;GOUDA;C
;;;;;;C
J49910021 ;VOSSENBURCHKADE;21;;2805PA;GOUDA;C
;;;;;;C
J49910025 ;VOSSENBURCHKADE;25;;2805PA;GOUDA;C
;;;;;;C
J49910031 ;VOSSENBURCHKADE;31;;2805PB;GOUDA;C
;;;;;;C
J49910045A;VOSSENBURCHKADE;45;A;2805PC;GOUDA;C
;;;;;;C
J49910116 ;VOSSENBURCHKADE;116;;2805PD;GOUDA;C
;;;;;;C
J51210101 ;GOUDSE HOUTSINGEL;101;;2805HL;GOUDA;C
;;;;;;C
J81170009 ;VLIELANDSTRAAT;9;;2809SG;GOUDA;C
;;;;;;C
J81190012 ;SCHIERMONNIKOOGSTR.;12;;2809SJ;GOUDA;C
;;;;;;C
J81210003 ;ROTTUMERPLAAT;3;;2809SK;GOUDA;C
;;;;;;C
J81210006 ;ROTTUMERPLAAT;6;;2809SK;GOUDA;C
;;;;;;C
J81230007 ;DE WADDEN;7;;2809ST;GOUDA;C
;;;;;;C
J81230009 ;DE WADDEN;9;;2809ST;GOUDA;C
;;;;;;C
J81230011 ;DE WADDEN;11;;2809ST;GOUDA;C
;;;;;;C
J81230015 ;DE WADDEN;15;;2809ST;GOUDA;C
;;;;;;C
K23410007B;SCHOOLSTRAAT;7;B;2831AH;GOUDERAK;C
;;;;;;C
K23410009 ;SCHOOLSTRAAT;9;;2831AH;GOUDERAK;C
;;;;;;C
K23410012 ;SCHOOLSTRAAT;12;;2831AH;GOUDERAK;C
;;;;;;C
K25210006 ;SMITSSTRAAT;6;;2831AG;GOUDERAK;C
;;;;;;C
K27010001 ;LANGE ROL;1;;2831AR;GOUDERAK;C
;;;;;;C
K27010002 ;LANGE ROL;2;;2831AZ;GOUDERAK;C
;;;;;;C
K27010003 ;LANGE ROL;3;;2831AR;GOUDERAK;C
;;;;;;C
K27010005 ;LANGE ROL;5;;2831AZ;GOUDERAK;C
;;;;;;C
K27010008 ;LANGE ROL;8;;2831AZ;GOUDERAK;C
;;;;;;C
K28810021 ;J. HUURMANLAAN;21;;2831XT;GOUDERAK;C
;;;;;;C
K30610018 ;J.G. STARINGHLAAN;18;;2831XC;GOUDERAK;C
;;;;;;C
K39610002 ;KRANEPOORT;2;;2831AK;GOUDERAK;C
;;;;;;C
K39610006 ;KRANEPOORT;6;;2831AK;GOUDERAK;C
;;;;;;C
K39610008 ;KRANEPOORT;8;;2831AK;GOUDERAK;C
;;;;;;C
K39610010 ;KRANEPOORT;10;;2831AK;GOUDERAK;C
;;;;;;C
K43210007 ;SNIP;7;;2831XD;GOUDERAK;C
;;;;;;C
K45010003 ;BEEMD;3;;2831XH;GOUDERAK;C
;;;;;;C
K45010023 ;BEEMD;23;;2831XH;GOUDERAK;C
;;;;;;C
K46810002 ;KIEVIT;2;;2831XJ;GOUDERAK;C
;;;;;;C
K46810003 ;KIEVIT;3;;2831XJ;GOUDERAK;C
;;;;;;C
K46810005 ;KIEVIT;5;;2831XJ;GOUDERAK;C
;;;;;;C
K46810006 ;KIEVIT;6;;2831XJ;GOUDERAK;C
;;;;;;C
K46810007 ;KIEVIT;7;;2831XJ;GOUDERAK;C
;;;;;;C
K46810010 ;KIEVIT;10;;2831XJ;GOUDERAK;C
;;;;;;C
K46810015 ;KIEVIT;15;;2831XJ;GOUDERAK;C
;;;;;;C
K46810017 ;KIEVIT;17;;2831XJ;GOUDERAK;C
;;;;;;C
K46810018 ;KIEVIT;18;;2831XJ;GOUDERAK;C
;;;;;;C
K46810021 ;KIEVIT;21;;2831XJ;GOUDERAK;C
;;;;;;C
K52210003 ;ESSENDREEF;3;;2831XM;GOUDERAK;C
;;;;;;C
K52210005 ;ESSENDREEF;5;;2831XM;GOUDERAK;C
;;;;;;C
K52210072 ;ESSENDREEF;72;;2831XN;GOUDERAK;C
;;;;;;C
K52210074 ;ESSENDREEF;74;;2831XN;GOUDERAK;C
;;;;;;C
K55810007 ;ELZENHOF;7;;2831VJ;GOUDERAK;C
;;;;;;C
K57610010 ;POPULIERENHOF;10;;2831VG;GOUDERAK;C
;;;;;;C
K57610018 ;POPULIERENHOF;18;;2831VG;GOUDERAK;C
;;;;;;C
K57610022 ;POPULIERENHOF;22;;2831VG;GOUDERAK;C
;;;;;;C
K59410002 ;KASTANJEHOF;2;;2831VE;GOUDERAK;C
;;;;;;C
K59410003 ;KASTANJEHOF;3;;2831VE;GOUDERAK;C
;;;;;;C
K59410006 ;KASTANJEHOF;6;;2831VE;GOUDERAK;C
;;;;;;C
K59410022 ;KASTANJEHOF;22;;2831VE;GOUDERAK;C
;;;;;;C
K63010022 ;EIKENHOF;22;;2831VH;GOUDERAK;C
;;;;;;C
K63010030 ;EIKENHOF;30;;2831VH;GOUDERAK;C
;;;;;;C
K63010032 ;EIKENHOF;32;;2831VH;GOUDERAK;C
;;;;;;C
K64810009 ;LINDENDAAL;9;;2831VC;GOUDERAK;C
;;;;;;C
K64810011 ;LINDENDAAL;11;;2831VC;GOUDERAK;C
;;;;;;C
K66610020 ;BEUKENDAAL;20;;2831VA;GOUDERAK;C
;;;;;;C
K68410033 ;GROENE WETERING;33;;2831XL;GOUDERAK;C
;;;;;;C
K68410035 ;GROENE WETERING;35;;2831XL;GOUDERAK;C
;;;;;;C
K68410037 ;GROENE WETERING;37;;2831XL;GOUDERAK;C
;;;;;;C
K68410041 ;GROENE WETERING;41;;2831XL;GOUDERAK;C
;;;;;;C
K73810003 ;BOEZEMSINGEL;3;;2831XR;GOUDERAK;C
;;;;;;C
K73810006A;BOEZEMSINGEL;6;A;2831XR;GOUDERAK;C
;;;;;;C
K73810014A;BOEZEMSINGEL;14;A;2831XR;GOUDERAK;C
;;;;;;C
K73810017 ;BOEZEMSINGEL;17;;2831XR;GOUDERAK;C
;;;;;;C
K73810023 ;BOEZEMSINGEL;23;;2831XR;GOUDERAK;C
;;;;;;C
K73810032 ;BOEZEMSINGEL;32;;2831XR;GOUDERAK;C
;;;;;;C
K73810048 ;BOEZEMSINGEL;48;;2831XS;GOUDERAK;C
;;;;;;C
L16210010 ;JAN VAN ARKELSTRAAT;10;;2851VD;HAASTRECHT;C
;;;;;;C
L16210012 ;JAN VAN ARKELSTRAAT;12;;2851VD;HAASTRECHT;C
;;;;;;C
L18910003 ;JAN DE WAARDSINGEL;3;;2851VC;HAASTRECHT;C
;;;;;;C
L18910004 ;JAN DE WAARDSINGEL;4;;2851VC;HAASTRECHT;C
;;;;;;C
L19810001 ;BREDEWEG;1;;2851VA;HAASTRECHT;C
;;;;;;C
L19810003 ;BREDEWEG;3;;2851VA;HAASTRECHT;C
;;;;;;C
L24310006 ;BERGVLIETLAAN;6;;2851ZE;HAASTRECHT;C
;;;;;;C
L69010026 ;HOENKOOPSE BUURTWEG;26;;2851AK;HAASTRECHT;C
;;;;;;C
L69010026A;HOENKOOPSE BUURTWEG;26;A;2851AK;HAASTRECHT;C
;;;;;;C
L69010026B;HOENKOOPSE BUURTWEG;26;B;2851AK;HAASTRECHT;C
;;;;;;C
L69010028 ;HOENKOOPSE BUURTWEG;28;;2851AK;HAASTRECHT;C
;;;;;;C
L69010028A;HOENKOOPSE BUURTWEG;28;A;2851AK;HAASTRECHT;C
;;;;;;C
L69010028B;HOENKOOPSE BUURTWEG;28;B;2851AK;HAASTRECHT;C
;;;;;;C
L69010030 ;HOENKOOPSE BUURTWEG;30;;2851AK;HAASTRECHT;C
;;;;;;C
L69010032 ;HOENKOOPSE BUURTWEG;32;;2851AK;HAASTRECHT;C
;;;;;;C
L69010032A;HOENKOOPSE BUURTWEG;32;A;2851AK;HAASTRECHT;C
;;;;;;C
L69010032B;HOENKOOPSE BUURTWEG;32;B;2851AK;HAASTRECHT;C
;;;;;;C
L69010032C;HOENKOOPSE BUURTWEG;32;C;2851AK;HAASTRECHT;C
;;;;;;C
L69010034 ;HOENKOOPSE BUURTWEG;34;;2851AK;HAASTRECHT;C
;;;;;;C
L69010034A;HOENKOOPSE BUURTWEG;34;A;2851AK;HAASTRECHT;C
;;;;;;C
L69010034B;HOENKOOPSE BUURTWEG;34;B;2851AK;HAASTRECHT;C
;;;;;;C
L69010034C;HOENKOOPSE BUURTWEG;34;C;2851AK;HAASTRECHT;C
;;;;;;C
L69010036 ;HOENKOOPSE BUURTWEG;36;;2851AK;HAASTRECHT;C
;;;;;;C
L69010038 ;HOENKOOPSE BUURTWEG;38;;2851AK;HAASTRECHT;C
;;;;;;C
L69010040 ;HOENKOOPSE BUURTWEG;40;;2851AK;HAASTRECHT;C
;;;;;;C
L69010040A;HOENKOOPSE BUURTWEG;40;A;2851AK;HAASTRECHT;C
;;;;;;C
L69010042 ;HOENKOOPSE BUURTWEG;42;;2851AK;HAASTRECHT;C
;;;;;;C
L69010044 ;HOENKOOPSE BUURTWEG;44;;2851AK;HAASTRECHT;C
;;;;;;C
L69010101 ;HOENKOOPSE BUURTWEG;101;;2851AK;HAASTRECHT;C
;;;;;;C
L69010101A;HOENKOOPSE BUURTWEG;101;A;2851AK;HAASTRECHT;C
;;;;;;C
O33460002 ;DEKKERSTRAAT;2;;2935XC;OUDERKERK AD IJSSEL;C
;;;;;;C
O50700009A;ZIJDEPARK;9;A;2935LB;OUDERKERK AD IJSSEL;C
;;;;;;C
O50700009D;ZIJDEPARK;9;D;2935LB;OUDERKERK AD IJSSEL;C
;;;;;;C
O50700009J;ZIJDEPARK;9;J;2935LB;OUDERKERK AD IJSSEL;C
;;;;;;C
O50700009K;ZIJDEPARK;9;K;2935LB;OUDERKERK AD IJSSEL;C
;;;;;;C
O50700009M;ZIJDEPARK;9;M;2935LB;OUDERKERK AD IJSSEL;C
;;;;;;C
O50700009P;ZIJDEPARK;9;P;2935LB;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940007 ;KERKWEG;7;;2935AG;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940015 ;KERKWEG;15;;2935AG;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940030 ;KERKWEG;30;;2935AJ;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940038 ;KERKWEG;38;;2935AJ;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940045A;KERKWEG;45;A;2935AG;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940045D;KERKWEG;45;D;2935AG;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940057 ;KERKWEG;57;;2935AG;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940065 ;KERKWEG;65;;2935AH;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940067 ;KERKWEG;67;;2935AH;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940069 ;KERKWEG;69;;2935AH;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940078 ;KERKWEG;78;;2935AK;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940085 ;KERKWEG;85;;2935AH;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940086 ;KERKWEG;86;;2935AK;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940087B;KERKWEG;87;B;2935AH;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940089 ;KERKWEG;89;;2935AH;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940090 ;KERKWEG;90;;2935AK;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940091 ;KERKWEG;91;;2935AH;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940096 ;KERKWEG;96;;2935AK;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940113 ;KERKWEG;113;;2935AH;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940123 ;KERKWEG;123;;2935AH;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940125 ;KERKWEG;125;;2935AH;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940129B;KERKWEG;129;B;2935AH;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940132 ;KERKWEG;132;;2935AL;OUDERKERK AD IJSSEL;C
;;;;;;C
O57940166 ;KERKWEG;166;;2935AL;OUDERKERK AD IJSSEL;C
;;;;;;C
O68800003 ;POLDERHOF;3;;2935RB;OUDERKERK AD IJSSEL;C
;;;;;;C
O68800006 ;POLDERHOF;6;;2935RB;OUDERKERK AD IJSSEL;C
;;;;;;C
P01210031 ;OOSTEINDE;31;;2841AA;MOORDRECHT;C
;;;;;;C
P01210033 ;OOSTEINDE;33;;2841AA;MOORDRECHT;C
;;;;;;C
P01210049 ;OOSTEINDE;49;;2841AA;MOORDRECHT;C
;;;;;;C
P01210055 ;OOSTEINDE;55;;2841AA;MOORDRECHT;C
;;;;;;C
P01210077A;OOSTEINDE;77;A;2841AB;MOORDRECHT;C
;;;;;;C
P01210079 ;OOSTEINDE;79;;2841AB;MOORDRECHT;C
;;;;;;C
P01210079A;OOSTEINDE;79;A;2841AB;MOORDRECHT;C
;;;;;;C
P01210083 ;OOSTEINDE;83;;2841AB;MOORDRECHT;C
;;;;;;C
P02110016 ;OOSTEINDE;7;M16;2841AA;MOORDRECHT;C
;;;;;;C
P02110018 ;OOSTEINDE;7;M18;2841AA;MOORDRECHT;C
;;;;;;C
P10810121 ;WESTEINDE;121;;2841BR;MOORDRECHT;C
;;;;;;C
P10810123 ;WESTEINDE;123;;2841BR;MOORDRECHT;C
;;;;;;C
P12210013 ;BURG SNELPLEIN;13;;2841DJ;MOORDRECHT;C
;;;;;;C
P12210014 ;BURG SNELPLEIN;14;;2841DJ;MOORDRECHT;C
;;;;;;C
P12210015 ;BURG SNELPLEIN;15;;2841DJ;MOORDRECHT;C
;;;;;;C
P12210016 ;BURG SNELPLEIN;16;;2841DJ;MOORDRECHT;C
;;;;;;C
P12210017 ;BURG SNELPLEIN;17;;2841DJ;MOORDRECHT;C
;;;;;;C
P12210018 ;BURG SNELPLEIN;18;;2841DJ;MOORDRECHT;C
;;;;;;C
P12210019 ;BURG SNELPLEIN;19;;2841DJ;MOORDRECHT;C
;;;;;;C
P12210020 ;BURG SNELPLEIN;20;;2841DJ;MOORDRECHT;C
;;;;;;C
P12210021 ;BURG SNELPLEIN;21;;2841DJ;MOORDRECHT;C
;;;;;;C
P12210022 ;BURG SNELPLEIN;22;;2841DJ;MOORDRECHT;C
;;;;;;C
P12210023 ;BURG SNELPLEIN;23;;2841DJ;MOORDRECHT;C
;;;;;;C
P12210024 ;BURG SNELPLEIN;24;;2841DJ;MOORDRECHT;C
;;;;;;C
P12210025 ;BURG SNELPLEIN;25;;2841DJ;MOORDRECHT;C
;;;;;;C
P12210026 ;BURG SNELPLEIN;26;;2841DJ;MOORDRECHT;C
;;;;;;C
P12210027 ;BURG SNELPLEIN;27;;2841DJ;MOORDRECHT;C
;;;;;;C
P12210028 ;BURG SNELPLEIN;28;;2841DJ;MOORDRECHT;C
;;;;;;C
P12210029 ;BURG SNELPLEIN;29;;2841DJ;MOORDRECHT;C
;;;;;;C
P12210030 ;BURG SNELPLEIN;30;;2841DJ;MOORDRECHT;C
;;;;;;C
P12210031 ;BURG SNELPLEIN;31;;2841DJ;MOORDRECHT;C
;;;;;;C
P12210032 ;BURG SNELPLEIN;32;;2841DJ;MOORDRECHT;C
;;;;;;C
P12210033 ;BURG SNELPLEIN;33;;2841DJ;MOORDRECHT;C
;;;;;;C
P17410004 ;ROZENPLANTSOEN;4;;2841AN;MOORDRECHT;C
;;;;;;C
P17410006 ;ROZENPLANTSOEN;6;;2841AN;MOORDRECHT;C
;;;;;;C
P17410022 ;ROZENPLANTSOEN;22;;2841AN;MOORDRECHT;C
;;;;;;C
P17410040 ;ROZENPLANTSOEN;40;;2841AN;MOORDRECHT;C
;;;;;;C
P18010088 ;TULPSTRAAT;88;;2841AE;MOORDRECHT;C
;;;;;;C
P18010102 ;TULPSTRAAT;102;;2841AE;MOORDRECHT;C
;;;;;;C
P18010108A;TULPSTRAAT;108;A;2841AE;MOORDRECHT;C
;;;;;;C
P18010108C;TULPSTRAAT;108;C;2841AE;MOORDRECHT;C
;;;;;;C
P18610002 ;JASMIJNSTRAAT;2;;2841AK;MOORDRECHT;C
;;;;;;C
P18610006 ;JASMIJNSTRAAT;6;;2841AK;MOORDRECHT;C
;;;;;;C
P18610009 ;JASMIJNSTRAAT;9;;2841AK;MOORDRECHT;C
;;;;;;C
P18610034 ;JASMIJNSTRAAT;34;;2841AL;MOORDRECHT;C
;;;;;;C
P18610036 ;JASMIJNSTRAAT;36;;2841AL;MOORDRECHT;C
;;;;;;C
P18610038 ;JASMIJNSTRAAT;38;;2841AL;MOORDRECHT;C
;;;;;;C
P19210011 ;CROCUSSTRAAT;11;;2841AG;MOORDRECHT;C
;;;;;;C
P19210022 ;CROCUSSTRAAT;22;;2841AJ;MOORDRECHT;C
;;;;;;C
P19210023 ;CROCUSSTRAAT;23;;2841AH;MOORDRECHT;C
;;;;;;C
P25210100 ;KON.JULIANASTRAAT;100;;2841VR;MOORDRECHT;C
;;;;;;C
P25210102 ;KON.JULIANASTRAAT;102;;2841VR;MOORDRECHT;C
;;;;;;C
P25210104 ;KON.JULIANASTRAAT;104;;2841VR;MOORDRECHT;C
;;;;;;C
P25210105 ;KON.JULIANASTRAAT;105;;2841VR;MOORDRECHT;C
;;;;;;C
P25210107 ;KON.JULIANASTRAAT;107;;2841VR;MOORDRECHT;C
;;;;;;C
P28210005 ;PR.MARGRIETSTRAAT;5;;2841TP;MOORDRECHT;C
;;;;;;C
P28210011 ;PR.MARGRIETSTRAAT;11;;2841TP;MOORDRECHT;C
;;;;;;C
P28210021 ;PR.MARGRIETSTRAAT;21;;2841TP;MOORDRECHT;C
;;;;;;C
P28210035 ;PR.MARGRIETSTRAAT;35;;2841TP;MOORDRECHT;C
;;;;;;C
P28810007 ;PR.WILHELMINASTRAAT;7;;2841TK;MOORDRECHT;C
;;;;;;C
P29410009 ;PR.MARIJKESTRAAT;9;;2841TR;MOORDRECHT;C
;;;;;;C
P29410039 ;PR.MARIJKESTRAAT;39;;2841TR;MOORDRECHT;C
;;;;;;C
P29410047 ;PR.MARIJKESTRAAT;47;;2841TS;MOORDRECHT;C
;;;;;;C
P29410069 ;PR.MARIJKESTRAAT;69;;2841TS;MOORDRECHT;C
;;;;;;C
P29410099 ;PR.MARIJKESTRAAT;99;;2841TT;MOORDRECHT;C
;;;;;;C
P29410103 ;PR.MARIJKESTRAAT;103;;2841TT;MOORDRECHT;C
;;;;;;C
P29410109 ;PR.MARIJKESTRAAT;109;;2841TT;MOORDRECHT;C
;;;;;;C
P31810057 ;MIDDELWEG;57;;2841LC;MOORDRECHT;C
;;;;;;C
P31810061 ;MIDDELWEG;61;;2841LC;MOORDRECHT;C
;;;;;;C
P32410005 ;SCHAEPMANSTRAAT;5;;2841CX;MOORDRECHT;C
;;;;;;C
P33010006 ;THORBECKEPLEIN;6;;2841CZ;MOORDRECHT;C
;;;;;;C
P33010008 ;THORBECKEPLEIN;8;;2841CZ;MOORDRECHT;C
;;;;;;C
P33010015 ;THORBECKEPLEIN;15;;2841CZ;MOORDRECHT;C
;;;;;;C
